Output voltage (V),Process corner,Voltage supply (V),Temperature (°C),Coarse code,Fine code,Timestamp (us),Mean active power (uW),Minimum active power (uW),Maximum active power (uW),Sleep power (uW),Error voltage (V),Feed voltage (V),Start-up time (us),monte carlo run
0.333714,ttmm,1.8,0.0,0.003,0.008,564.205,75.94960241716166,-0.16617266477999998,108.32826779999999,0.022629826800000013,0.005362000000000089,0.794662,104.90300000000008,14
0.291721,ttmm,1.8,0.0,0.003,0.005,600.0,76.2957709980767,0.019887087779999986,113.58932580000001,0.022626754199999984,0.011876999999999915,0.789266,80.495,15
0.336135,ttmm,1.8,0.0,0.004,0.004,548.9050000000001,73.79138635636113,0.018995315759999992,112.21615440000001,0.02259648179999999,0.0038399999999999546,0.790317,83.80300000000005,16
0.314235,ttmm,1.8,0.0,0.004,0.003,573.105,75.28910739193502,-0.17565614892,111.8292696,0.0225833958,0.003927000000000014,0.790363,83.80299999999994,17
0.358849,ttmm,1.8,0.0,0.004,0.004,526.802,75.03199729034317,-0.0028703964599999803,114.1258518,0.022614703200000065,1.0000000000065512e-05,0.796746,83.80000000000001,18
0.3687,ttmm,1.8,0.0,0.003,0.005,598.3050000000001,82.28049369710129,0.02135095248600004,113.7806532,0.02267252640000001,-7.699999999999374e-05,0.7979,83.80000000000007,19
0.290201,ttmm,1.8,0.0,0.005,0.002,555.902,69.73247403082755,0.01651628519999993,107.7635088,0.02258228519999996,0.0069789999999999575,0.785383,103.80000000000001,20
0.311738,ttmm,1.8,0.0,0.003,0.007,559.505,75.55731926150368,-0.12874907854260007,113.76633960000001,0.022592172599999967,0.00902600000000009,0.791658,83.90300000000002,21
0.289384,ttmm,1.8,0.0,0.003,0.006,600.0,77.925512427376,-0.12788447446799997,115.0272612,0.022597662600000016,0.009496999999999978,0.781356,76.19799999999998,22
0.326223,ttmm,1.8,0.0,0.005,0.002,491.70500000000004,76.56733772685811,-0.1954193468400022,110.1394872,0.02258011079999776,0.0020099999999999563,0.790131,103.70300000000009,23
0.331001,ttmm,1.8,0.0,0.004,0.002,543.005,78.37369314866925,-0.14721964577999772,111.73496220000001,0.022605939000002295,0.0024959999999999427,0.78896,103.70300000000003,24
0.328477,ttmm,1.8,0.0,0.005,0.002,555.8050000000001,74.84242604756271,0.011904463260000027,113.0179392,0.022586290200000008,0.0027930000000000454,0.790135,103.80300000000005,25
0.332328,ttmm,1.8,0.0,0.004,0.002,504.90500000000003,76.99443369214073,0.016053737760000016,109.00029239999999,0.022612420800000022,0.0013640000000000319,0.790527,83.70300000000003,26
0.344578,ttmm,1.8,0.0,0.004,0.003,545.8019999999999,75.68223910392378,0.01883094551999997,110.5504686,0.022586201999999972,0.0008360000000000589,0.793055,83.7999999999999,27
0.353404,ttmm,1.8,0.0,0.003,0.006,579.3019999999999,79.29928519595752,-0.11227141349999999,117.4091508,0.022539261600000006,0.004329999999999945,0.797897,83.79699999999985,28
0.351649,ttmm,1.8,0.0,0.005,0.002,548.705,77.01902474880372,-0.16471415033999995,110.326887,0.022601977200000015,-0.0004629999999999912,0.791433,132.70300000000003,29
0.403845,ttmm,1.8,40.0,0.004,0.005,508.102,66.92649536740234,-0.08012061324000001,107.9060733,0.02329822799999772,0.0023600000000000287,0.725059,83.80000000000001,0
0.370428,ttmm,1.8,40.0,0.003,0.007,557.405,68.97783467303805,-0.03308925610799973,104.22477738000002,0.023276386800000003,0.00973400000000002,0.723323,83.90299999999996,1
0.382968,ttmm,1.8,40.0,0.004,0.003,544.705,67.37746340193858,-0.06988157369999998,100.88917740000001,0.02301047099999972,0.0033570000000000544,0.721995,83.70300000000003,2
0.311135,ttmm,1.8,40.0,0.004,0.002,503.30199999999996,64.25061235617503,-0.03578586245999881,92.44934298000003,0.02319638580000119,0.011498000000000008,0.711943,83.89999999999998,3
0.35398,ttmm,1.8,40.0,0.004,0.006,510.10499999999996,65.7241955595739,-0.01923619139999994,104.50695960000002,0.023191666199999985,0.008376999999999968,0.718391,83.90299999999996,4
0.349485,ttmm,1.8,40.0,0.004,0.005,532.505,65.55807948295363,-0.05229676620000002,105.65678232,0.02359087740000001,0.008313999999999933,0.718229,83.90300000000002,5
0.371644,ttmm,1.8,40.0,0.004,0.005,508.102,66.84430257672616,0.022412457000000007,106.530671718,0.023108871600000004,0.007981000000000016,0.721178,83.80000000000001,6
0.413899,ttmm,1.8,40.0,0.004,0.005,507.00500000000005,67.56961555992817,-0.06199316280000002,107.11758006000002,0.023074911,0.001627000000000045,0.724239,83.80300000000005,7
0.345963,ttmm,1.8,40.0,0.004,0.005,508.50500000000005,65.23158412181972,-0.03840486480000118,103.64815260000002,0.023055852599998827,0.00781899999999991,0.71695,83.90300000000008,8
0.367827,ttmm,1.8,40.0,0.005,0.002,494.2049999999999,66.06728794442854,0.01288039139999999,96.86691396,0.023122924199999985,0.0036120000000000596,0.720696,103.90299999999996,9
0.383857,ttmm,1.8,40.0,0.005,0.002,493.00500000000005,66.22302158437178,0.012008096999999985,97.89277644000002,0.02333457899999999,0.0012039999999999829,0.72124,103.80300000000005,10
0.365595,ttmm,1.8,40.0,0.005,0.004,596.4050000000001,65.59293089828758,0.014250844799999988,97.20510354,0.023109478199999988,0.005588999999999955,0.718002,103.90000000000015,11
0.395359,ttmm,1.8,40.0,0.004,0.007,518.3050000000001,68.55201079471408,0.022243477140000002,105.59533815,0.023560623,0.0048160000000000425,0.726095,83.90300000000002,12
0.359923,ttmm,1.8,40.0,0.004,0.005,508.205,64.43754509763012,-0.014753012399999979,98.0876835,0.02308502160000002,0.006760000000000099,0.719178,83.90300000000002,13
0.344556,ttmm,1.8,40.0,0.004,0.005,509.30500000000006,64.34623295772957,-0.017036087400000028,98.35228476,0.023480753399999995,0.00854100000000002,0.717687,83.90300000000002,14
0.341219,ttmm,1.8,40.0,0.004,0.002,543.005,66.13247189113025,-0.014804068680000004,93.8447424,0.023332246200000014,0.007052999999999976,0.716269,103.70300000000003,15
0.387782,ttmm,1.8,40.0,0.005,0.002,553.802,64.38781663292673,0.005709068999999983,100.36634508000002,0.02329283880000229,0.0010900000000000354,0.720278,103.80000000000001,16
0.376915,ttmm,1.8,40.0,0.005,0.002,534.102,66.62702083695693,0.021603222,97.68463308,0.0230930244,0.0007360000000000699,0.720778,103.80000000000001,17
0.377578,ttmm,1.8,40.0,0.004,0.005,532.305,67.1541956538043,-0.012384151200000852,100.81070316000002,0.02316355019999915,0.004618999999999929,0.721338,83.90299999999996,18
0.394242,ttmm,1.8,40.0,0.003,0.007,559.8050000000001,71.30923698492543,-0.11942586273600003,105.99138,0.0232532676,0.005123999999999906,0.72555,83.90300000000008,19
0.313841,ttmm,1.8,40.0,0.005,0.004,596.4050000000001,63.09965017204729,-0.022757090399998004,93.88111212,0.023217877800002003,0.011465999999999976,0.713006,103.90000000000015,20
0.368759,ttmm,1.8,40.0,0.004,0.004,528.1049999999999,65.64216905564248,-0.007896441599999988,102.04003044,0.023109476400000016,0.0032529999999999504,0.719311,83.80299999999994,21
0.359786,ttmm,1.8,40.0,0.004,0.004,600.0,67.93948734502113,-0.009404726399998864,99.33314652000001,0.023159489400001138,0.0065469999999999695,0.718839,105.39500000000004,22
0.346904,ttmm,1.8,40.0,0.005,0.003,577.4019999999999,65.83929001777598,-0.01864203299999998,95.96318508,0.023016243599997713,0.0062789999999999235,0.716821,103.89999999999992,23
0.382229,ttmm,1.8,40.0,0.004,0.005,506.005,66.87579794306144,0.022435113600000004,108.38961072000001,0.0232943904,0.005809999999999982,0.721317,83.803,24
0.35017,ttmm,1.8,40.0,0.005,0.004,596.4050000000001,66.81908672614604,0.014554918800000014,98.43827904000001,0.023331556800000014,0.008134000000000086,0.717099,103.90000000000015,25
0.372433,ttmm,1.8,40.0,0.004,0.005,507.10200000000003,65.53417162720457,0.022430671200000002,103.70407284000001,0.023198473799999998,0.005164000000000057,0.720776,83.80000000000001,26
0.371443,ttmm,1.8,40.0,0.004,0.005,508.405,67.14074058966864,0.022378545,101.65464035999999,0.023191493399999995,0.005674000000000068,0.720262,83.90299999999996,27
0.387004,ttmm,1.8,40.0,0.004,0.003,546.902,66.67045881193539,-0.17057421612,100.63930158000001,0.0234420462,0.0012860000000000094,0.721115,83.80000000000001,28
0.358538,ttmm,1.8,40.0,0.005,0.003,577.4019999999999,66.36737795127074,0.021573070200000006,96.42782016000001,0.0230241906,0.005577999999999972,0.717182,103.89999999999992,29
0.451904,ttmm,1.8,80.0,0.005,0.002,492.00199999999995,58.97021365231183,-0.3202734630600012,89.24992380000002,0.02731951979999883,-0.0009919999999999929,0.653111,103.79999999999995,0
0.425195,ttmm,1.8,80.0,0.004,0.004,527.105,57.90145857169086,-0.22957197336000199,91.0777536,0.027089389799998028,0.0036079999999999446,0.650344,83.803,1
0.40551,ttmm,1.8,80.0,0.004,0.005,508.205,57.81307181323657,-0.2957061888000023,94.1021892,0.025024701599997742,0.007975000000000065,0.649112,83.90300000000002,2
0.336114,ttmm,1.8,80.0,0.004,0.004,528.605,52.74732526389021,-0.28665436320000004,88.73780508,0.02658094380000001,0.015681000000000056,0.640144,84.00300000000004,3
0.410541,ttmm,1.8,80.0,0.005,0.003,576.905,56.04708414341659,-0.34755968484000116,87.159681,0.026434245599999934,0.0041320000000000245,0.648344,103.803,4
0.419366,ttmm,1.8,80.0,0.005,0.003,577.305,57.30689887703007,-0.21308061294000002,88.4571516,0.029147993999999993,0.003326999999999969,0.650197,103.90299999999996,5
